id,question,gold_answer,model_answer,semantic_similarity,bert_score,rouge_l_f1,eval_time_sec
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Covenant Not To Sue_0","Highlight the parts (if any) of this contract related to ""Covenant Not To Sue"" that should be reviewed by a lawyer. Details: Is a party restricted from contesting the validity of the counterparty’s ownership of intellectual property or otherwise bringing a claim against the counterparty for matters unrelated to the contract?",,,1.0,1.0,1.0,0.03754425048828125
"KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTING AGREEMENT__Third Party Beneficiary_0","Highlight the parts (if any) of this contract related to ""Third Party Beneficiary"" that should be reviewed by a lawyer. Details: Is there a non-contracting party who is a beneficiary to some or all of the clauses in the contract and therefore can enforce its rights against a contracting party?",,,1.0,1.0,1.0,0.03635859489440918
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Document Name_0","Highlight the parts (if any) of this contract related to ""Document Name"" that should be reviewed by a lawyer. Details: The name of the contract",AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT,,0.0,0.0,0.0,0.027852535247802734
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_0","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","Nissin Kogyo Co., Ltd.",,0.0,0.0,0.0,0.027104616165161133
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_1","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",Nissin Kogyo Holdings,,0.0,0.0,0.0,0.026137828826904297
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_2","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","""Nissin Holding"")",,0.0,0.0,0.0,0.025913715362548828
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_3","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",Veoneer AB,,0.0,0.0,0.0,0.02754044532775879
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_4","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","""NBZ"" and together with Nissin and Nissin Holding, the ""Nissin Parties""",,0.0,0.0,0.0,0.03026413917541504
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_5","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","Zhongshan Nissin Industry Co., Ltd.",,0.0,0.0,0.0,0.027231216430664062
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_6","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",Nissin,,0.0,0.0,0.0,0.02635359764099121
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_7","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","USA, Inc.",,0.0,0.0,0.0,0.025989294052124023
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_8","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","""Veoneer US"" and together with Veoneer AB, the ""Veoneer Parties""",,0.0,0.0,0.0,0.025892019271850586
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Parties_9","Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","Veoneer US, Inc.",,0.0,0.0,0.0,0.02582550048828125
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Agreement Date_0","Highlight the parts (if any) of this contract related to ""Agreement Date"" that should be reviewed by a lawyer. Details: The date of the contract","October 30, 2019",,0.0,0.0,0.0,0.025992155075073242
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Effective Date_0","Highlight the parts (if any) of this contract related to ""Effective Date"" that should be reviewed by a lawyer. Details: The date when the contract is effective","October 30, 2019",,0.0,0.0,0.0,0.02611064910888672
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Effective Date_1","Highlight the parts (if any) of this contract related to ""Effective Date"" that should be reviewed by a lawyer. Details: The date when the contract is effective","This Amendment shall only become effective upon the VNBJ Closing with respect to Article 1.1 and the VNBZ Closing with respect to Article 1.2, and shall terminate without any force or effect in the event that the VNBJ SPA and the VNBZ SPA are terminated in accordance with the terms thereof.",,0.0,0.0,0.0,0.027062416076660156
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Expiration Date_0","Highlight the parts (if any) of this contract related to ""Expiration Date"" that should be reviewed by a lawyer. Details: On what date will the contract's initial term expire?","This Amendment shall only become effective upon the VNBJ Closing with respect to Article 1.1 and the VNBZ Closing with respect to Article 1.2, and shall terminate without any force or effect in the event that the VNBJ SPA and the VNBZ SPA are terminated in accordance with the terms thereof.",,0.0,0.0,0.0,0.026164770126342773
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Renewal Term_0","Highlight the parts (if any) of this contract related to ""Renewal Term"" that should be reviewed by a lawyer. Details: What is the renewal term after the initial term expires? This includes automatic extensions and unilateral extensions with prior notice.",,,1.0,1.0,1.0,0.02616429328918457
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Notice Period To Terminate Renewal_0","Highlight the parts (if any) of this contract related to ""Notice Period To Terminate Renewal"" that should be reviewed by a lawyer. Details: What is the notice period required to terminate renewal?",,,1.0,1.0,1.0,0.026404380798339844
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Governing Law_0","Highlight the parts (if any) of this contract related to ""Governing Law"" that should be reviewed by a lawyer. Details: Which state/country's law governs the interpretation of the contract?",This Amendment shall be governed by and construed in accordance with the laws of Japan.,,0.0,0.0,0.0,0.026651859283447266
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Most Favored Nation_0","Highlight the parts (if any) of this contract related to ""Most Favored Nation"" that should be reviewed by a lawyer. Details: Is there a clause that if a third party gets better terms on the licensing or sale of technology/goods/services described in the contract, the buyer of such technology/goods/services under the contract shall be entitled to those better terms?",,,1.0,1.0,1.0,0.02594470977783203
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Non-Compete_0","Highlight the parts (if any) of this contract related to ""Non-Compete"" that should be reviewed by a lawyer. Details: Is there a restriction on the ability of a party to compete with the counterparty or operate in a certain geography or business or technology sector?",,,1.0,1.0,1.0,0.026269197463989258
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__Exclusivity_0","Highlight the parts (if any) of this contract related to ""Exclusivity"" that should be reviewed by a lawyer. Details: Is there an exclusive dealing  commitment with the counterparty? This includes a commitment to procure all “requirements” from one party of certain technology, goods, or services or a prohibition on licensing or selling technology, goods or services to third parties, or a prohibition on  collaborating or working with other parties), whether during the contract or  after the contract ends (or both).",,,1.0,1.0,1.0,0.027075767517089844
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT__No-Solicit Of Customers_0","Highlight the parts (if any) of this contract related to ""No-Solicit Of Customers"" that should be reviewed by a lawyer. Details: Is a party restricted from contracting or soliciting customers or partners of the counterparty, whether during the contract or after the contract ends (or both)?",,,1.0,1.0,1.0,0.028354644775390625
