id,question,gold_answer,model_answer,semantic_similarity,bert_score,rouge_l_f1,eval_time_sec
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Parties_0,"Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",ADAMS GOLF,,0.0,0.0,0.0,0.07119011878967285
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Parties_1,"Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",TOM WATSON,,0.0,0.0,0.0,0.07177257537841797
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Parties_2,"Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","ADAMS GOLF, LTD.",,0.0,0.0,0.0,0.07221221923828125
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Parties_3,"Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",CONSULTANT,,0.0,0.0,0.0,0.07159948348999023
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Agreement Date_0,"Highlight the parts (if any) of this contract related to ""Agreement Date"" that should be reviewed by a lawyer. Details: The date of the contract","January 13, 2005",,0.0,0.0,0.0,0.07282185554504395
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Effective Date_0,"Highlight the parts (if any) of this contract related to ""Effective Date"" that should be reviewed by a lawyer. Details: The date when the contract is effective",The Term of this Agreement shall be for a period of [* ****] years and [*****] months commencing the 1st day of September 2004 and terminating the [*****] day of [*****].,,0.0,0.0,0.0,0.0719144344329834
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Expiration Date_0,"Highlight the parts (if any) of this contract related to ""Expiration Date"" that should be reviewed by a lawyer. Details: On what date will the contract's initial term expire?",The Term of this Agreement shall be for a period of [* ****] years and [*****] months commencing the 1st day of September 2004 and terminating the [*****] day of [*****].,,0.0,0.0,0.0,0.07197952270507812
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Renewal Term_0,"Highlight the parts (if any) of this contract related to ""Renewal Term"" that should be reviewed by a lawyer. Details: What is the renewal term after the initial term expires? This includes automatic extensions and unilateral extensions with prior notice.",,,1.0,1.0,1.0,0.07375335693359375
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Notice Period To Terminate Renewal_0,"Highlight the parts (if any) of this contract related to ""Notice Period To Terminate Renewal"" that should be reviewed by a lawyer. Details: What is the notice period required to terminate renewal?",,,1.0,1.0,1.0,0.07049417495727539
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Governing Law_0,"Highlight the parts (if any) of this contract related to ""Governing Law"" that should be reviewed by a lawyer. Details: Which state/country's law governs the interpretation of the contract?",This Agreement shall be governed and construed according to the laws of the State of Kansas.,,0.0,0.0,0.0,0.07218742370605469
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Most Favored Nation_0,"Highlight the parts (if any) of this contract related to ""Most Favored Nation"" that should be reviewed by a lawyer. Details: Is there a clause that if a third party gets better terms on the licensing or sale of technology/goods/services described in the contract, the buyer of such technology/goods/services under the contract shall be entitled to those better terms?",,,1.0,1.0,1.0,0.07268667221069336
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Non-Compete_0,"Highlight the parts (if any) of this contract related to ""Non-Compete"" that should be reviewed by a lawyer. Details: Is there a restriction on the ability of a party to compete with the counterparty or operate in a certain geography or business or technology sector?","When endorsing a non-competitive product, under no circumstances shall CONSULTANT wear, play, use, hold or in any way be associated with an ADAMS GOLF competitor's Product.",,0.0,0.0,0.0,0.07089042663574219
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Exclusivity_0,"Highlight the parts (if any) of this contract related to ""Exclusivity"" that should be reviewed by a lawyer. Details: Is there an exclusive dealing  commitment with the counterparty? This includes a commitment to procure all “requirements” from one party of certain technology, goods, or services or a prohibition on licensing or selling technology, goods or services to third parties, or a prohibition on  collaborating or working with other parties), whether during the contract or  after the contract ends (or both).","CONSULTANT hereby gives and grants to ADAMS GOLF the exclusive right and license to use CONSULTANT'S ENDORSEMENT in connection with the manufacture, sale, distribution, advertising and promotion of PRODUCT in the CONTRACT TERRITORY.",,0.0,0.0,0.0,0.07219982147216797
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Exclusivity_1,"Highlight the parts (if any) of this contract related to ""Exclusivity"" that should be reviewed by a lawyer. Details: Is there an exclusive dealing  commitment with the counterparty? This includes a commitment to procure all “requirements” from one party of certain technology, goods, or services or a prohibition on licensing or selling technology, goods or services to third parties, or a prohibition on  collaborating or working with other parties), whether during the contract or  after the contract ends (or both).","During the term of this Agreement, CONSULTANT shall exclusively play/use the MANDATORY PRODUCT.",,0.0,0.0,0.0,0.07606077194213867
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Exclusivity_2,"Highlight the parts (if any) of this contract related to ""Exclusivity"" that should be reviewed by a lawyer. Details: Is there an exclusive dealing  commitment with the counterparty? This includes a commitment to procure all “requirements” from one party of certain technology, goods, or services or a prohibition on licensing or selling technology, goods or services to third parties, or a prohibition on  collaborating or working with other parties), whether during the contract or  after the contract ends (or both).","During the term of this Agreement, unless otherwise authorized at the sole discretion of ADAMS GOLF in writing, CONSULTANT shall not:   A.give the right to use or permit the use of CONSULTANT'S name, facsimile signature, nickname, voice or likeness to any other manufacturer or seller of PRODUCT;

B.sponsor or endorse PRODUCT made or sold by any other manufacturer or seller; or

C.serve as a CONSULTANT or advisor of any other manufacturer or seller of PRODUCT.",,0.0,0.0,0.0,0.07146573066711426
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__No-Solicit Of Customers_0,"Highlight the parts (if any) of this contract related to ""No-Solicit Of Customers"" that should be reviewed by a lawyer. Details: Is a party restricted from contracting or soliciting customers or partners of the counterparty, whether during the contract or after the contract ends (or both)?",,,1.0,1.0,1.0,0.0722200870513916
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Competitive Restriction Exception_0,"Highlight the parts (if any) of this contract related to ""Competitive Restriction Exception"" that should be reviewed by a lawyer. Details: This category includes the exceptions or carveouts to Non-Compete, Exclusivity and No-Solicit of Customers above.","Notwithstanding paragraphs 4A, 4B and 4C above, CONSULTANT shall be entitled to endorse and play the [*****].",,0.0,0.0,0.0,0.07116889953613281
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Competitive Restriction Exception_1,"Highlight the parts (if any) of this contract related to ""Competitive Restriction Exception"" that should be reviewed by a lawyer. Details: This category includes the exceptions or carveouts to Non-Compete, Exclusivity and No-Solicit of Customers above.","Notwithstanding  paragraphs 4A, 4B and 4C above, CONSULTANT  shall not be required to wear ADAMS  GOLF [*****] in [*****] ads.",,0.0,0.0,0.0,0.07199311256408691
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Competitive Restriction Exception_2,"Highlight the parts (if any) of this contract related to ""Competitive Restriction Exception"" that should be reviewed by a lawyer. Details: This category includes the exceptions or carveouts to Non-Compete, Exclusivity and No-Solicit of Customers above.",The parties expressly  agree that CONSULTANT may  permit [*****] the use of CONSULTANT'S  name and/or likeness in [*****] print and/or television advertisement provided that this is executed in a manner consistent with [*****] past  [*****] advertising practice using similarly situated professional golfers  with competing golf club endorsement agreements that include [*****].,,0.0,0.0,0.0,0.07181763648986816
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Competitive Restriction Exception_3,"Highlight the parts (if any) of this contract related to ""Competitive Restriction Exception"" that should be reviewed by a lawyer. Details: This category includes the exceptions or carveouts to Non-Compete, Exclusivity and No-Solicit of Customers above.","(It is expressly understood by the parties that CONSULTANT may play [* ****] clubs in the bag other than ADAMS GOLF clubs including, but not limited to, a putter by a manufacturer other than ADAMS GOLF but may not endorse those clubs and/or putter.)",,0.0,0.0,0.0,0.07231688499450684
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__No-Solicit Of Employees_0,"Highlight the parts (if any) of this contract related to ""No-Solicit Of Employees"" that should be reviewed by a lawyer. Details: Is there a restriction on a party’s soliciting or hiring employees and/or contractors from the  counterparty, whether during the contract or after the contract ends (or both)?",,,1.0,1.0,1.0,0.07450461387634277
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Non-Disparagement_0,"Highlight the parts (if any) of this contract related to ""Non-Disparagement"" that should be reviewed by a lawyer. Details: Is there a requirement on a party not to disparage the counterparty?",,,1.0,1.0,1.0,0.07217550277709961
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Termination For Convenience_0,"Highlight the parts (if any) of this contract related to ""Termination For Convenience"" that should be reviewed by a lawyer. Details: Can a party terminate this  contract without cause (solely by giving a notice and allowing a waiting  period to expire)?",,,1.0,1.0,1.0,0.07189202308654785
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Rofr/Rofo/Rofn_0,"Highlight the parts (if any) of this contract related to ""Rofr/Rofo/Rofn"" that should be reviewed by a lawyer. Details: Is there a clause granting one party a right of first refusal, right of first offer or right of first negotiation to purchase, license, market, or distribute equity interest, technology, assets, products or services?",,,1.0,1.0,1.0,0.07238507270812988
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Change Of Control_0,"Highlight the parts (if any) of this contract related to ""Change Of Control"" that should be reviewed by a lawyer. Details: Does one party have the right to terminate or is consent or notice required of the counterparty if such party undergoes a change of control, such as a merger, stock sale, transfer of all or substantially all of its assets or business, or assignment by operation of law?",,,1.0,1.0,1.0,0.07276177406311035
